"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","ll_ratio","psi_Brain_brain_3b_TSMRU_V102.star","psi_Brain_brain_3c_TSMRU_V103.star","psi_Brain_brain_a_TSMRU_V29.star","psi_SI_smallintestine_4a_TSMRU_V151.star","psi_SI_smallintestine_4b_TSMRU_V152.star","psi_SI_smallintestine_4c_TSMRU_V153.star","psi_SI_smallintestine_4d_TSMRU_V156.star","depth_Brain_brain_3b_TSMRU_V102.star","depth_Brain_brain_3c_TSMRU_V103.star","depth_Brain_brain_a_TSMRU_V29.star","depth_SI_smallintestine_4a_TSMRU_V151.star","depth_SI_smallintestine_4b_TSMRU_V152.star","depth_SI_smallintestine_4c_TSMRU_V153.star","depth_SI_smallintestine_4d_TSMRU_V156.star","fitPSI_Brain","fitPSI_SI","fitPSI_all","fitW_2group","fitW_all"
"chr1","ENSG00000204138","+","mutex_exons_69",11,28407463,28457832,28457859,28438273,28438430,28459085,"chr1:g.28407463j28457832_28457859j28459085>28407463j28438273_28438430j28459085[splMUT]",0.346090605256569,0.909090909090909,0.933333333333333,1,0.833333333333333,0.733333333333333,0.852941176470588,1,11,15,7,12,15,34,27,0.932345797178572,0.87295417622356,0.892147422990318,41.0661178094914,25.6321289118482
"chr1","ENSG00000159023","+","mutex_exons_70",4,29065158,29068733,29068768,29096155,29096565,29097807,"chr1:g.29065158j29068733_29068768j29097807>29065158j29096155_29096565j29097807[splMUT]",0.764581733515018,1,1,1,0.0714285714285714,1,0.909090909090909,1,2,1,1,14,9,11,6,0.999990934227207,0.776690414539986,0.838675184146552,2.00007223505498,2.00038046946465
"chr1","ENSG00000159023","+","mutex_exons_71",6,29065158,29068733,29068768,29096155,29096604,29097807,"chr1:g.29065158j29068733_29068768j29097807>29065158j29096155_29096604j29097807[splMUT]",0.847120050656283,1,1,1,0.04,1,0.909090909090909,1,2,1,1,25,9,11,6,0.999991683439073,0.752683157924422,0.824871356317475,2.00003917971032,2.00023308674164
"chr1","ENSG00000159023","+","mutex_exons_72",7,29065158,29068733,29068783,29096155,29096565,29097807,"chr1:g.29065158j29068733_29068783j29097807>29065158j29096155_29096565j29097807[splMUT]",0.585817796238306,1,1,1,0.1875,1,0.9375,1,2,1,1,16,13,16,10,0.999990560661099,0.830207803378177,0.869799411435296,2.00047922817859,2.00060046274639
"chr1","ENSG00000159023","+","mutex_exons_73",8,29065158,29068733,29068783,29096155,29096604,29097807,"chr1:g.29065158j29068733_29068783j29097807>29065158j29096155_29096604j29097807[splMUT]",0.638685703149967,1,1,1,0.111111111111111,1,0.9375,1,2,1,1,27,13,16,10,0.999991085684795,0.814548521053398,0.860198343122894,2.00017262103589,2.00038505871633
"chr1","ENSG00000159023","+","mutex_exons_74",0,29068768,29083995,29084122,29070391,29072791,29097807,"chr1:g.29068768j29083995_29084122j29097807>29068768j29070391_29072791j29097807[splMUT]",NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0,0,0,0,0,0,3,NA,NA,0.666388567169693,NA,185.984592552126
"chr1","ENSG00000186056","+","mutex_exons_75",0,30719232,30719400,30719565,30720977,30721174,30721288,"chr1:g.30719232j30719400_30719565j30721288>30719232j30720977_30721174j30721288[splMUT]",0.370826837864887,1,NA,NA,NA,NA,0.75,0.5,1,0,0,0,0,4,2,0.999990550698696,0.665426347751456,0.713816728089074,200.42559706456,192.83263943168
"chr1","ENSG00000084623","+","mutex_exons_76",9,32224475,32226171,32226283,32226403,32226530,32228499,"chr1:g.32224475j32226171_32226283j32228499>32224475j32226403_32226530j32228499[splMUT]",0.0682985392288344,0.534521158129176,0.565400843881857,0.469594594594595,0.523166023166023,0.516260162601626,0.504794520547945,0.515168229453944,449,474,296,518,1230,1460,1813,0.525939112920115,0.514379627739419,0.51867848741705,201.983599934858,201.934800691554
"chr1","ENSG00000116497","+","mutex_exons_77",0,32817689,32820547,32820599,32818525,32818872,32825313,"chr1:g.32817689j32820547_32820599j32825313>32817689j32818525_32818872j32825313[splMUT]",1.21838661740474,0,1,0,NA,1,0.4,1,1,1,2,0,3,5,3,0.278477292289944,0.797299675430665,0.605725566216736,2.00406326007834,2.00163522333141
"chr1","ENSG00000134698","+","mutex_exons_78",11,35825494,35825605,35825678,35825679,35825815,35825926,"chr1:g.35825494j35825605_35825678j35825926>35825494j35825679_35825815j35825926[splMUT]",0.00393446519071716,0.113636363636364,0,0,0.0769230769230769,0.04,0.0408163265306122,0.0379746835443038,44,44,12,39,50,49,79,0.0458120983574734,0.0484925828941567,0.0476718181331706,198.806112748206,200.798189432491
"chr1","ENSG00000054118","+","mutex_exons_79",1,36224505,36225412,36225463,36224971,36225082,36259382,"chr1:g.36224505j36225412_36225463j36259382>36224505j36224971_36225082j36259382[splMUT]",0.0468210410880729,NA,0.875,1,1,0.666666666666667,0.904761904761905,1,0,8,1,9,6,21,14,0.887392715890773,0.919631766838345,0.914336189752961,194.044068040015,180.445870765606
"chr1","ENSG00000054118","+","mutex_exons_80",6,36224505,36225412,36225463,36224971,36225102,36259382,"chr1:g.36224505j36225412_36225463j36259382>36224505j36224971_36225102j36259382[splMUT]",0.880045307618257,0,0.466666666666667,1,0.818181818181818,0.285714285714286,0.655172413793103,0.777777777777778,4,15,1,11,14,29,18,0.378056390532834,0.631761132848524,0.553204516164878,10.0279883573294,5.93526689487879
"chr1","ENSG00000054118","+","mutex_exons_81",0,36224505,36225412,36225463,36224971,36225102,36259385,"chr1:g.36224505j36225412_36225463j36259385>36224505j36224971_36225102j36259385[splMUT]",0.397017374113261,NA,0.5,NA,1,0.5,0.777777777777778,1,0,2,0,3,4,9,4,0.499999973759521,0.800046485102783,0.771878663649344,201.42216670825,187.935380736662
"chr1","ENSG00000131236","+","mutex_exons_82",0,40040801,40057446,40057495,40041429,40041493,40059334,"chr1:g.40040801j40057446_40057495j40059334>40040801j40041429_40041493j40059334[splMUT]",-3.47106521303431e-08,0,0,0,0,0,0,0,5,2,5,8,8,8,6,4.17873146068473e-09,2.9579454411081e-10,2.67549091285994e-10,4.29631074602055,7.38303883595711
"chr1","ENSG00000131236","+","mutex_exons_83",0,40040801,40057446,40057495,40041429,40041493,40059337,"chr1:g.40040801j40057446_40057495j40059337>40040801j40041429_40041493j40059337[splMUT]",0.120819349698314,0.444444444444444,0.833333333333333,0.25,0.866666666666667,0,0.333333333333333,0.625,9,12,4,15,16,3,8,0.525388575823,0.408341341373041,0.461604756576571,2.07319176058024,2.03794061350442
"chr1","ENSG00000084070","+","mutex_exons_84",0,40374223,40375747,40375816,40382523,40382624,40406736,"chr1:g.40374223j40375747_40375816j40406736>40374223j40382523_40382624j40406736[splMUT]",2.40552644470426e-08,1,1,1,NA,NA,1,1,1,3,2,0,0,5,5,0.999999998751197,0.999999999637394,0.999999997651664,7.64815357884031,12.835074871682
"chr1","ENSG00000084070","+","mutex_exons_85",4,40374223,40403684,40403746,40375747,40375816,40406736,"chr1:g.40374223j40403684_40403746j40406736>40374223j40375747_40375816j40406736[splMUT]",0.227517281520594,0.5,0.666666666666667,0.818181818181818,NA,1,0.285714285714286,0.375,2,9,11,0,6,7,8,0.69527953726773,0.54457976757586,0.621099049456076,10.2081620486238,5.79841058679565
"chr1","ENSG00000084070","+","mutex_exons_86",0,40374223,40403684,40403746,40382523,40382624,40406736,"chr1:g.40374223j40403684_40403746j40406736>40374223j40382523_40382624j40406736[splMUT]",-1.25040919840558e-07,1,1,1,NA,1,1,1,1,6,9,0,6,2,3,0.999999989449424,0.999999998842186,0.999999999763888,6.26421303602451,8.1862772683539
"chr1","ENSG00000084070","+","mutex_exons_87",0,40413102,40414165,40414240,40413571,40413730,40415272,"chr1:g.40413102j40414165_40414240j40415272>40413102j40413571_40413730j40415272[splMUT]",-6.36737951253963e-09,1,1,1,1,1,1,1,117,263,139,47,52,75,128,0.999999999815067,0.999999998568975,0.999999999388523,2.13727692095816,2.76779075175883
"chr1","ENSG00000066136","+","mutex_exons_88",0,40691867,40723208,40723274,40712687,40712821,40738836,"chr1:g.40691867j40723208_40723274j40738836>40691867j40712687_40712821j40738836[splMUT]",0.363475801223032,0.666666666666667,NA,NA,0,1,0.166666666666667,0.5,3,0,0,4,2,6,2,0.647319845292625,0.317124404873917,0.412148748422911,7.84193190994045,3.07384677431434
"chr1","ENSG00000066136","+","mutex_exons_89",0,40691867,40723689,40723792,40712687,40712821,40738836,"chr1:g.40691867j40723689_40723792j40738836>40691867j40712687_40712821j40738836[splMUT]",0.0276503405752386,0.5,NA,NA,0,1,0.285714285714286,0.666666666666667,2,0,0,4,2,7,3,0.499999999998478,0.408535647711406,0.425600211468141,6.32606217890007,5.68271395393834
"chr1","ENSG00000066136","+","mutex_exons_90",0,40723274,40723689,40723792,40735601,40735750,40738836,"chr1:g.40723274j40723689_40723792j40738836>40723274j40735601_40735750j40738836[splMUT]",0.859048158274287,0,NA,NA,0.75,1,0.666666666666667,0.2,1,0,0,4,2,6,5,9.99706064896555e-06,0.597383271695908,0.556420798677465,13.6366223912431,14.7526963842992
"chr1","ENSG00000117013","+","mutex_exons_91",0,40822402,40826638,40826694,40824097,40824258,40831084,"chr1:g.40822402j40826638_40826694j40831084>40822402j40824097_40824258j40831084[splMUT]",-4.4985466018943e-08,NA,0,0,0,0,0,NA,0,2,3,2,2,2,0,1.62377896984583e-09,6.91704106209333e-09,2.59763234729746e-10,13.3139454168376,15.1991562732773
"chr1","ENSG00000186409","+","mutex_exons_92",1,42498916,42521163,42521256,42536476,42536601,42566296,"chr1:g.42498916j42521163_42521256j42566296>42498916j42536476_42536601j42566296[splMUT]",0.0332978519077276,NA,0.5,0,0.333333333333333,0.375,0,0,0,2,2,3,8,7,2,0.254428532505714,0.194053973980856,0.206150499495068,17.9412235706463,19.3027607555477
"chr1","ENSG00000171960","+","mutex_exons_93",11,42667440,42675288,42675327,42675367,42675448,42676584,"chr1:g.42667440j42675288_42675327j42676584>42667440j42675367_42675448j42676584[splMUT]",0.928610326084746,NA,1,NA,0.125,1,0.230769230769231,0.818181818181818,0,2,0,8,3,13,11,0.999990462014647,0.524740818486716,0.592036030741537,2.00525845384519,2.00251539996983
"chr1","ENSG00000164010","+","mutex_exons_94",1,42817253,42824548,42824752,42817534,42817815,42825623,"chr1:g.42817253j42824548_42824752j42825623>42817253j42817534_42817815j42825623[splMUT]",1.72441910802194,0,0,0,1,0.5,0,0,3,4,2,1,2,2,2,8.13268814021122e-06,0.286393418621803,0.1596257007225,168.490094217229,2.13382039472289
"chr1","ENSG00000179178","+","mutex_exons_95",0,43270793,43271649,43271718,43271041,43271164,43272184,"chr1:g.43270793j43271649_43271718j43272184>43270793j43271041_43271164j43272184[splMUT]",NA,NA,NA,NA,0.8,NA,NA,NA,0,0,0,5,0,0,0,NA,NA,0.798939160107221,NA,187.110047410153
"chr1","ENSG00000126091","+","mutex_exons_96",0,43814933,43819114,43819236,43824731,43824892,43838219,"chr1:g.43814933j43819114_43819236j43838219>43814933j43824731_43824892j43838219[splMUT]",0.800978226023846,0,0,NA,0,0,0.285714285714286,0.333333333333333,3,1,0,1,6,7,6,9.31052228047248e-06,0.199941979021514,0.166153437561261,199.283264500774,178.278921581049
"chr1","ENSG00000126091","+","mutex_exons_97",4,43838311,43879335,43879507,43858135,43858308,43894383,"chr1:g.43838311j43879335_43879507j43894383>43838311j43858135_43858308j43894383[splMUT]",0.0772584309491151,0.333333333333333,0.75,NA,0.666666666666667,0.545454545454545,0.421052631578947,0.466666666666667,3,4,0,3,22,19,15,0.570792263385726,0.491862614410546,0.500929085422521,201.388882954911,200.545542528894
"chr1","ENSG00000132768","+","mutex_exons_98",0,43970270,43970596,43970708,43971921,43972070,43972158,"chr1:g.43970270j43970596_43970708j43972158>43970270j43971921_43972070j43972158[splMUT]",1.22346178679632,0.08,0.170731707317073,0.166666666666667,0.0909090909090909,0.131578947368421,0.0714285714285714,0,25,41,24,22,38,42,32,0.144822796632328,0.0742949152008248,0.102345236224154,201.348101226106,138.619848523042
"chr1","ENSG00000132768","+","mutex_exons_99",0,43970314,43970596,43970708,43971921,43972070,43972158,"chr1:g.43970314j43970596_43970708j43972158>43970314j43971921_43972070j43972158[splMUT]",1.34830241386745,0,0,0,0,0.0571428571428571,0.025,0,23,34,20,20,35,40,32,8.28177990132182e-07,0.0239945532459151,0.0144220250077731,201.822284650609,198.327503684742
"chr1","ENSG00000132768","+","mutex_exons_100",0,43970322,43970596,43970708,43971921,43972070,43972158,"chr1:g.43970322j43970596_43970708j43972158>43970322j43971921_43972070j43972158[splMUT]",0.0419023893733765,0.574074074074074,0.442622950819672,0.285714285714286,0.473684210526316,0.467741935483871,0.472972972972973,0.333333333333333,54,61,28,38,62,74,48,0.457738861796921,0.440230995139358,0.447243743274663,198.178301188387,197.934473395659
"chr1","ENSG00000230615","+","mutex_exons_101",0,44051494,44061132,44061227,44074838,44074963,44076091,"chr1:g.44051494j44061132_44061227j44076091>44051494j44074838_44074963j44076091[splMUT]",NA,NA,1,NA,NA,NA,NA,NA,0,3,0,0,0,0,0,NA,NA,0.999999997908752,NA,14.3729347252898
"chr1","ENSG00000198520","+","mutex_exons_102",0,44674873,44689109,44689224,44688196,44688319,44689676,"chr1:g.44674873j44689109_44689224j44689676>44674873j44688196_44688319j44689676[splMUT]",1.38592650416423,0.666666666666667,0,NA,NA,1,0.6,1,6,3,0,0,3,10,4,0.362815601113788,0.834046536358383,0.651476130584427,3.27523134228986,2.1024218257439
"chr1","ENSG00000198520","+","mutex_exons_103",0,44689874,44692928,44693020,44700923,44701119,44704089,"chr1:g.44689874j44692928_44693020j44704089>44689874j44700923_44701119j44704089[splMUT]",-2.66452246933113e-08,0,0,0,0,0,0,0,6,6,1,1,4,14,15,4.35984006882305e-09,4.7896852357429e-10,6.05471876453703e-10,3.29496618923602,6.25086609509185
"chr1","ENSG00000142945","+","mutex_exons_104",0,44761983,44762229,44762295,44762346,44762451,44762545,"chr1:g.44761983j44762229_44762295j44762545>44761983j44762346_44762451j44762545[splMUT]",-7.72975994323133e-08,0,0,0,0,0,0,0,5,17,4,21,5,2,3,1.26836699220461e-09,4.54528998241228e-09,6.24406589651941e-11,2.9549270503386,4.06712139058721
"chr1","ENSG00000126088","+","mutex_exons_105",1,45013019,45013136,45013215,45013216,45013354,45013594,"chr1:g.45013019j45013136_45013215j45013594>45013019j45013216_45013354j45013594[splMUT]",0.442144543735253,0.472972972972973,0.513207547169811,0.609756097560976,0.475862068965517,0.493297587131367,0.515828677839851,0.483965014577259,222,265,164,145,373,537,686,0.527687286590641,0.494051608303275,0.506651210592958,201.894750417426,201.880823662457
"chr1","ENSG00000086015","+","mutex_exons_106",2,45882395,45932223,45932273,45913755,45913879,45959386,"chr1:g.45882395j45932223_45932273j45959386>45882395j45913755_45913879j45959386[splMUT]",0.585695599137127,NA,1,NA,0,1,1,0.818181818181818,0,4,0,1,4,4,11,0.999991106918934,0.849312343057424,0.874828356232435,201.05410574882,198.535542231134
"chr1","ENSG00000173660","+","mutex_exons_107",2,46303820,46309101,46309124,46309897,46310044,46310155,"chr1:g.46303820j46309101_46309124j46310155>46303820j46309897_46310044j46310155[splMUT]",0.267717967895564,0.901907356948229,0.918454935622318,0.911646586345382,0.933706816059757,0.932301740812379,0.933032355154251,0.885416666666667,734,1165,996,1071,1034,1329,1056,0.909079956429694,0.920928229311489,0.91607218615285,201.903252983064,201.907386569797
"chr1","ENSG00000173660","+","mutex_exons_108",1,46303820,46309101,46309124,46309901,46310044,46310155,"chr1:g.46303820j46309101_46309124j46310155>46303820j46309901_46310044j46310155[splMUT]",0.225974340621548,0.901907356948229,0.918454935622318,0.915322580645161,0.933706816059757,0.933204259438529,0.933032355154251,0.885416666666667,734,1165,992,1071,1033,1329,1056,0.910316134204326,0.921147068596063,0.916717716560542,201.867217171349,201.902541316837
"chr1","ENSG00000173660","+","mutex_exons_109",2,46303820,46309101,46309143,46309897,46310044,46310155,"chr1:g.46303820j46309101_46309143j46310155>46303820j46309897_46310044j46310155[splMUT]",0.264586327671985,0.902571041948579,0.918454935622318,0.911646586345382,0.93389199255121,0.932301740812379,0.933032355154251,0.885741265344665,739,1165,996,1074,1034,1329,1059,0.909258255405719,0.921034279591937,0.916213552282823,201.91233316872,201.901865750364
"chr1","ENSG00000173660","+","mutex_exons_110",1,46303820,46309101,46309143,46309901,46310044,46310155,"chr1:g.46303820j46309101_46309143j46310155>46303820j46309901_46310044j46310155[splMUT]",0.22333341797178,0.902571041948579,0.918454935622318,0.915322580645161,0.93389199255121,0.933204259438529,0.933032355154251,0.885741265344665,739,1165,992,1074,1033,1329,1059,0.910504475732653,0.921280398494509,0.91685804452686,201.906398032172,201.897561205086
"chr1","ENSG00000173660","+","mutex_exons_111",1,46303820,46309104,46309127,46309901,46310044,46310155,"chr1:g.46303820j46309104_46309127j46310155>46303820j46309901_46310044j46310155[splMUT]",1.35361130673539,0.834101382488479,0.861313868613139,0.871559633027523,0.904441453566622,0.891167192429022,0.898285714285714,0.866740088105727,434,685,654,743,634,875,908,0.855186407785641,0.888702021705435,0.875594591011766,201.942928408633,201.867683448253
"chr1","ENSG00000142973","+","mutex_exons_112",0,46810949,46811140,46811184,46812177,46812348,46812496,"chr1:g.46810949j46811140_46811184j46812496>46810949j46812177_46812348j46812496[splMUT]",NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,5,NA,NA,0.999999996925292,NA,11.3029109461541
"chr1","ENSG00000117859","+","mutex_exons_113",0,51756358,51756781,51756815,51756941,51756995,51760690,"chr1:g.51756358j51756781_51756815j51760690>51756358j51756941_51756995j51760690[splMUT]",0.800460714137987,NA,0,NA,0.333333333333333,NA,1,NA,0,1,0,3,0,2,0,9.97495545950933e-06,0.612388649222468,0.500226701995861,11.996076594623,75.4112265265173
"chr1","ENSG00000117859","+","mutex_exons_114",0,51756358,51756781,51756815,51759517,51759579,51760690,"chr1:g.51756358j51756781_51756815j51760690>51756358j51759517_51759579j51760690[splMUT]",NA,NA,NA,NA,1,0,0.666666666666667,0,0,0,0,1,1,3,7,NA,NA,0.327199106827072,NA,2.00594207388453
"chr1","ENSG00000117859","+","mutex_exons_115",0,51756358,51756941,51756995,51759517,51759579,51760690,"chr1:g.51756358j51756941_51756995j51760690>51756358j51759517_51759579j51760690[splMUT]",1.33124194852691,NA,1,NA,1,0,0,0,0,1,0,2,1,1,7,0.999990332698768,0.19986965148317,0.327359100188193,2.00057114406887,2.0025543109079
"chr1","ENSG00000134717","+","mutex_exons_116",0,52064938,52065287,52065408,52083340,52083541,52086112,"chr1:g.52064938j52065287_52065408j52086112>52064938j52083340_52083541j52086112[splMUT]",0.0213258154279696,0,0.00293255131964809,0,0,0.00223713646532438,0.00188679245283019,0,327,341,235,79,447,530,662,0.001814217623063,0.00233177516857493,0.00212896346426453,201.928225349993,201.982244424941
"chr1","ENSG00000182183","+","mutex_exons_117",0,52643002,52659113,52659207,52659401,52659580,52667399,"chr1:g.52643002j52659113_52659207j52667399>52643002j52659401_52659580j52667399[splMUT]",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"chr1","ENSG00000162378","+","mutex_exons_118",1,52802139,52805471,52805524,52807837,52807925,52813536,"chr1:g.52802139j52805471_52805524j52813536>52802139j52807837_52807925j52813536[splMUT]",4.67591410156525,1,NA,1,0,0,0.4,0.142857142857143,4,0,1,2,6,5,7,0.999994128036459,0.150101441208051,0.376422199629419,200.528373206019,2.00114339757727
"chr1","ENSG00000174348","+","mutex_exons_119",0,53071628,53074056,53074174,53072933,53073417,53074606,"chr1:g.53071628j53074056_53074174j53074606>53071628j53072933_53073417j53074606[splMUT]",4.82257512772969,NA,0.5,1,0,0.103448275862069,0.0606060606060606,0.0851063829787234,0,2,2,1,29,33,47,0.749581341227964,0.0835653362740291,0.109724969061997,201.734459179118,201.150206069923
"chr1","ENSG00000174348","+","mutex_exons_120",2,53071628,53074056,53074174,53072933,53073728,53074606,"chr1:g.53071628j53074056_53074174j53074606>53071628j53072933_53073728j53074606[splMUT]",5.79841084358796,NA,0.5,1,0,0.0810810810810811,0.0416666666666667,0.0547945205479452,0,2,2,1,37,48,73,0.74960025590871,0.0587236129369467,0.0787209807789551,201.778587541346,201.346349108964
"chr1","ENSG00000116212","+","mutex_exons_121",18,53946549,53947788,53947821,53947862,53947981,53951986,"chr1:g.53946549j53947788_53947821j53951986>53946549j53947862_53947981j53951986[splMUT]",0.0824392841046162,0.85,0.615384615384615,0.785714285714286,0.833333333333333,0.805555555555556,0.555555555555556,0.744186046511628,20,13,14,18,36,36,43,0.760772261078752,0.725349966064522,0.736541031156909,57.2829863210895,50.734699257647
"chr1","ENSG00000116212","+","mutex_exons_122",1,53946549,53947788,53947821,53947881,53947981,53951986,"chr1:g.53946549j53947788_53947821j53951986>53946549j53947881_53947981j53951986[splMUT]",0.0940973036667572,0.85,0.8,0.785714285714286,0.833333333333333,0.878787878787879,0.625,0.8,20,10,14,18,33,32,40,0.815031781107603,0.781601727829813,0.791401661352801,120.248561250679,97.9069916706152
