contig,gene,strand,event_id,confirmed,exon_pre_end,exon1_start,exon1_end,exon2_start,exon2_end,exon_aft_start,event_jid,colon_8a_TSMRU_colon_8a._iso1,colon_8b_TSMRU_colon_8b._iso1,colon_a_TSMRU_V10.star_iso1,colon_b_TSMRU_V11.star_iso1,colon_c_TSMRU_V14.star_iso1,colon_d_TSMRU_V15.star_iso1,colon_f_TSMRU_V22.star_iso1,duodenum_4b_TSMRU_V145.s_iso1,duodenum_4c_TSMRU_V150.s_iso1,rectum_8a_TSMRU_rectum_8_iso1,rectum_8b_TSMRU_rectum_8_iso1,rectum_8c_TSMRU_rectum_8_iso1,rectum_8d_TSMRU_rectum_8_iso1,smallintestine_4a_TSMRU__iso1,smallintestine_4b_TSMRU__iso1,smallintestine_4c_TSMRU__iso1,smallintestine_4d_TSMRU__iso1,colon_8a_TSMRU_colon_8a._iso2,colon_8b_TSMRU_colon_8b._iso2,colon_a_TSMRU_V10.star_iso2,colon_b_TSMRU_V11.star_iso2,colon_c_TSMRU_V14.star_iso2,colon_d_TSMRU_V15.star_iso2,colon_f_TSMRU_V22.star_iso2,duodenum_4b_TSMRU_V145.s_iso2,duodenum_4c_TSMRU_V150.s_iso2,rectum_8a_TSMRU_rectum_8_iso2,rectum_8b_TSMRU_rectum_8_iso2,rectum_8c_TSMRU_rectum_8_iso2,rectum_8d_TSMRU_rectum_8_iso2,smallintestine_4a_TSMRU__iso2,smallintestine_4b_TSMRU__iso2,smallintestine_4c_TSMRU__iso2,smallintestine_4d_TSMRU__iso2
chr11,ENSG00000150782,-,mutex_exons_1837,3,112150206,112153592,112153603,112150734,112151072,112154975,chr11s-:g.112150206j112153592_112153603j112154975>112150206j112150734_112151072j112154975[splMUT],235,451,167,529,228,186,104,88,49,389,232,390,418,87,93,182,101,2,20,1,8,7,0,3,6,0,0,12,0,18,0,0,4,0
chr11,ENSG00000095110,-,mutex_exons_1838,1,114527901,114530175,114530297,114528796,114530174,114530639,chr11s-:g.114527901j114530175_114530297j114530639>114527901j114528796_114530174j114530639[splMUT],167,105,211,93,343,194,58,1,2,38,163,174,394,0,12,3,2,44,103,60,33,151,55,30,2,0,70,170,153,297,0,9,0,2
chr11,ENSG00000095110,-,mutex_exons_1839,0,114528832,114530175,114530297,114531332,114533531,114536799,chr11s-:g.114528832j114530175_114530297j114536799>114528832j114531332_114533531j114536799[splMUT],36,43,35,26,107,40,12,1,0,27,57,75,175,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1840,0,114528832,114530175,114530297,114531332,114533531,114551103,chr11s-:g.114528832j114530175_114530297j114551103>114528832j114531332_114533531j114551103[splMUT],36,43,35,26,107,40,12,1,0,27,57,75,175,0,2,0,0,10,6,6,7,3,3,0,0,0,5,2,7,9,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1841,0,114528832,114530175,114530297,114536803,114536958,114551103,chr11s-:g.114528832j114530175_114530297j114551103>114528832j114536803_114536958j114551103[splMUT],36,43,35,26,107,40,12,1,0,27,57,75,175,0,2,0,0,7,6,10,2,0,4,1,0,0,2,13,5,36,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1842,0,114528832,114530175,114530297,114536803,114536958,114552852,chr11s-:g.114528832j114530175_114530297j114552852>114528832j114536803_114536958j114552852[splMUT],36,43,35,26,107,40,12,1,0,27,57,75,175,0,2,0,0,13,4,11,4,15,8,2,0,0,0,8,10,31,4,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1843,0,114528832,114536803,114536958,114531332,114531505,114551103,chr11s-:g.114528832j114536803_114536958j114551103>114528832j114531332_114531505j114551103[splMUT],7,6,10,2,0,4,1,0,0,2,13,5,36,0,0,0,0,1,3,3,1,10,1,0,0,0,0,2,0,4,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1844,0,114528832,114536803,114536958,114531332,114531505,114552852,chr11s-:g.114528832j114536803_114536958j114552852>114528832j114531332_114531505j114552852[splMUT],13,4,11,4,15,8,2,0,0,0,8,10,31,4,0,0,0,0,0,0,2,1,1,0,0,0,0,3,0,2,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1845,0,114530297,114536799,114536958,114531332,114531505,114551103,chr11s-:g.114530297j114536799_114536958j114551103>114530297j114531332_114531505j114551103[splMUT],7,6,10,2,0,4,1,0,0,2,13,5,36,0,0,0,0,1,3,3,1,10,1,0,0,0,0,2,0,4,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1846,0,114530297,114536799,114536958,114531332,114531505,114552852,chr11s-:g.114530297j114536799_114536958j114552852>114530297j114531332_114531505j114552852[splMUT],13,4,11,4,15,8,2,0,0,0,8,10,31,4,0,0,0,0,0,0,2,1,1,0,0,0,0,3,0,2,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1847,0,114530297,114531332,114531505,114536799,114543513,114551103,chr11s-:g.114530297j114531332_114531505j114551103>114530297j114536799_114543513j114551103[splMUT],1,3,3,1,10,1,0,0,0,0,2,0,4,0,0,0,0,10,14,9,12,39,11,2,0,0,16,23,10,45,0,1,0,1
chr11,ENSG00000095110,-,mutex_exons_1848,4,114530908,114536799,114536958,114531332,114531505,114551103,chr11s-:g.114530908j114536799_114536958j114551103>114530908j114531332_114531505j114551103[splMUT],12,19,16,7,8,11,1,0,0,3,25,14,82,0,2,1,0,27,37,26,6,36,35,13,0,0,22,82,58,99,0,1,0,0
chr11,ENSG00000095110,-,mutex_exons_1849,3,114530908,114536799,114536958,114531332,114531505,114552852,chr11s-:g.114530908j114536799_114536958j114552852>114530908j114531332_114531505j114552852[splMUT],18,17,17,9,23,15,2,0,0,1,20,19,77,4,2,1,0,26,34,23,7,27,35,13,0,0,22,83,58,97,0,1,0,0
chr11,ENSG00000095110,-,mutex_exons_1850,5,114530908,114531332,114531505,114536799,114543513,114551103,chr11s-:g.114530908j114531332_114531505j114551103>114530908j114536799_114543513j114551103[splMUT],27,37,26,6,36,35,13,0,0,22,82,58,99,0,1,0,0,15,27,15,17,47,18,2,0,0,17,35,19,91,0,3,1,1
chr11,ENSG00000095110,-,mutex_exons_1851,4,114530908,114536803,114536958,114531332,114531505,114551103,chr11s-:g.114530908j114536803_114536958j114551103>114530908j114531332_114531505j114551103[splMUT],13,9,20,2,4,9,1,0,0,7,19,20,74,0,0,0,0,27,37,26,6,36,35,13,0,0,22,82,58,99,0,1,0,0
chr11,ENSG00000095110,-,mutex_exons_1852,3,114530908,114536803,114536958,114531332,114531505,114552852,chr11s-:g.114530908j114536803_114536958j114552852>114530908j114531332_114531505j114552852[splMUT],19,7,21,4,19,13,2,0,0,5,14,25,69,4,0,0,0,26,34,23,7,27,35,13,0,0,22,83,58,97,0,1,0,0
chr11,ENSG00000095110,-,mutex_exons_1853,5,114530908,114531332,114531505,114536803,114543513,114551103,chr11s-:g.114530908j114531332_114531505j114551103>114530908j114536803_114543513j114551103[splMUT],27,37,26,6,36,35,13,0,0,22,82,58,99,0,1,0,0,16,17,19,12,43,16,2,0,0,21,29,25,83,0,1,0,1
chr11,ENSG00000095110,-,mutex_exons_1854,0,114530908,114531332,114531505,114536803,114543513,114552852,chr11s-:g.114530908j114531332_114531505j114552852>114530908j114536803_114543513j114552852[splMUT],26,34,23,7,27,35,13,0,0,22,83,58,97,0,1,0,0,6,4,10,0,4,5,0,0,0,6,6,16,38,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1855,3,114530908,114531332,114531505,114551267,114551441,114552852,chr11s-:g.114530908j114531332_114531505j114552852>114530908j114551267_114551441j114552852[splMUT],26,34,23,7,27,35,13,0,0,22,83,58,97,0,1,0,0,126,164,237,154,519,262,119,0,0,97,293,99,486,5,9,2,6
chr11,ENSG00000095110,-,mutex_exons_1856,3,114530908,114551974,114552085,114531332,114531505,114552852,chr11s-:g.114530908j114551974_114552085j114552852>114530908j114531332_114531505j114552852[splMUT],48,72,39,48,45,44,14,0,0,36,33,190,75,0,6,0,5,26,34,23,7,27,35,13,0,0,22,83,58,97,0,1,0,0
chr11,ENSG00000095110,-,mutex_exons_1857,9,114530908,114531332,114533531,114536799,114543513,114551103,chr11s-:g.114530908j114531332_114533531j114551103>114530908j114536799_114543513j114551103[splMUT],36,40,29,12,29,37,13,0,0,27,82,65,104,0,1,0,0,15,27,15,17,47,18,2,0,0,17,35,19,91,0,3,1,1
chr11,ENSG00000095110,-,mutex_exons_1858,9,114530908,114531332,114533531,114536803,114543513,114551103,chr11s-:g.114530908j114531332_114533531j114551103>114530908j114536803_114543513j114551103[splMUT],36,40,29,12,29,37,13,0,0,27,82,65,104,0,1,0,0,16,17,19,12,43,16,2,0,0,21,29,25,83,0,1,0,1
chr11,ENSG00000095110,-,mutex_exons_1859,9,114530908,114551267,114551441,114531332,114536958,114552852,chr11s-:g.114530908j114551267_114551441j114552852>114530908j114531332_114536958j114552852[splMUT],126,164,237,154,519,262,119,0,0,97,293,99,486,5,9,2,6,39,38,34,9,41,42,15,0,0,22,88,68,126,4,1,0,0
chr11,ENSG00000095110,-,mutex_exons_1860,10,114530908,114551383,114551441,114531332,114536958,114552852,chr11s-:g.114530908j114551383_114551441j114552852>114530908j114531332_114536958j114552852[splMUT],115,161,238,153,522,266,119,0,0,99,291,103,494,3,9,2,6,39,38,34,9,41,42,15,0,0,22,88,68,126,4,1,0,0
chr11,ENSG00000095110,-,mutex_exons_1861,6,114530908,114551974,114552085,114531332,114536958,114552852,chr11s-:g.114530908j114551974_114552085j114552852>114530908j114531332_114536958j114552852[splMUT],48,72,39,48,45,44,14,0,0,36,33,190,75,0,6,0,5,39,38,34,9,41,42,15,0,0,22,88,68,126,4,1,0,0
chr11,ENSG00000095110,-,mutex_exons_1862,9,114530908,114536799,114536958,114551267,114551441,114552852,chr11s-:g.114530908j114536799_114536958j114552852>114530908j114551267_114551441j114552852[splMUT],18,17,17,9,23,15,2,0,0,1,20,19,77,4,2,1,0,126,164,237,154,519,262,119,0,0,97,293,99,486,5,9,2,6
chr11,ENSG00000095110,-,mutex_exons_1863,9,114530908,114551383,114551441,114536799,114536958,114552852,chr11s-:g.114530908j114551383_114551441j114552852>114530908j114536799_114536958j114552852[splMUT],115,161,238,153,522,266,119,0,0,99,291,103,494,3,9,2,6,18,17,17,9,23,15,2,0,0,1,20,19,77,4,2,1,0
chr11,ENSG00000095110,-,mutex_exons_1864,5,114530908,114551974,114552085,114536799,114536958,114552852,chr11s-:g.114530908j114551974_114552085j114552852>114530908j114536799_114536958j114552852[splMUT],48,72,39,48,45,44,14,0,0,36,33,190,75,0,6,0,5,18,17,17,9,23,15,2,0,0,1,20,19,77,4,2,1,0
chr11,ENSG00000095110,-,mutex_exons_1865,8,114530908,114536803,114536958,114551267,114551441,114552852,chr11s-:g.114530908j114536803_114536958j114552852>114530908j114551267_114551441j114552852[splMUT],19,7,21,4,19,13,2,0,0,5,14,25,69,4,0,0,0,126,164,237,154,519,262,119,0,0,97,293,99,486,5,9,2,6
chr11,ENSG00000095110,-,mutex_exons_1866,9,114530908,114551383,114551441,114536803,114536958,114552852,chr11s-:g.114530908j114551383_114551441j114552852>114530908j114536803_114536958j114552852[splMUT],115,161,238,153,522,266,119,0,0,99,291,103,494,3,9,2,6,19,7,21,4,19,13,2,0,0,5,14,25,69,4,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1867,6,114530908,114551974,114552085,114536803,114536958,114552852,chr11s-:g.114530908j114551974_114552085j114552852>114530908j114536803_114536958j114552852[splMUT],48,72,39,48,45,44,14,0,0,36,33,190,75,0,6,0,5,19,7,21,4,19,13,2,0,0,5,14,25,69,4,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1868,0,114530908,114551267,114551441,114536803,114543513,114552852,chr11s-:g.114530908j114551267_114551441j114552852>114530908j114536803_114543513j114552852[splMUT],126,164,237,154,519,262,119,0,0,97,293,99,486,5,9,2,6,6,4,10,0,4,5,0,0,0,6,6,16,38,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1869,0,114530908,114551383,114551441,114536803,114543513,114552852,chr11s-:g.114530908j114551383_114551441j114552852>114530908j114536803_114543513j114552852[splMUT],115,161,238,153,522,266,119,0,0,99,291,103,494,3,9,2,6,6,4,10,0,4,5,0,0,0,6,6,16,38,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1870,0,114530908,114551974,114552085,114536803,114543513,114552852,chr11s-:g.114530908j114551974_114552085j114552852>114530908j114536803_114543513j114552852[splMUT],48,72,39,48,45,44,14,0,0,36,33,190,75,0,6,0,5,6,4,10,0,4,5,0,0,0,6,6,16,38,0,0,0,0
chr11,ENSG00000095110,-,mutex_exons_1871,2,114552880,114559026,114559055,114553688,114553857,114559798,chr11s-:g.114552880j114559026_114559055j114559798>114552880j114553688_114553857j114559798[splMUT],4,2,9,10,17,6,0,0,0,2,7,12,10,0,0,0,0,3,4,15,9,16,10,0,0,0,2,9,2,11,0,0,0,0
chr11,ENSG00000137656,-,mutex_exons_1872,1,116757227,116757766,116757940,116760735,116760952,116762553,chr11s-:g.116757227j116757766_116757940j116762553>116757227j116760735_116760952j116762553[splMUT],97,100,26,72,63,44,20,33,21,68,85,112,76,22,29,27,41,95,110,23,52,51,42,9,16,18,87,102,129,86,17,44,49,31
chr11,ENSG00000160613,-,mutex_exons_1873,0,117206798,117207067,117207109,117207970,117208064,117208897,chr11s-:g.117206798j117207067_117207109j117208897>117206798j117207970_117208064j117208897[splMUT],260,263,60,196,155,120,69,36,42,278,194,245,285,45,67,54,57,210,191,52,200,122,122,49,52,52,226,109,145,336,74,61,87,71
chr11,ENSG00000255245,-,mutex_exons_1874,4,117839830,117841148,117841184,117840319,117840368,117841791,chr11s-:g.117839830j117841148_117841184j117841791>117839830j117840319_117840368j117841791[splMUT],743,112,38,234,83,20,31,44,22,110,358,153,163,38,86,111,93,898,176,48,320,141,37,56,56,36,165,537,178,252,44,109,142,117
chr11,ENSG00000167286,-,mutex_exons_1875,1,118340593,118340870,118340931,118341532,118341742,118342553,chr11s-:g.118340593j118340870_118340931j118342553>118340593j118341532_118341742j118342553[splMUT],0,7,1,16,7,1,0,2,4,6,1,7,5,2,4,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
chr11,ENSG00000248712,-,mutex_exons_1876,0,119190840,119193151,119193392,119193595,119193885,119194923,chr11s-:g.119190840j119193151_119193392j119194923>119190840j119193595_119193885j119194923[splMUT],1,8,3,2,3,3,4,4,5,3,4,5,4,0,4,3,2,1,3,3,8,0,3,2,4,2,4,2,3,6,3,3,0,3
chr11,ENSG00000076706,-,mutex_exons_1877,0,119315263,119315983,119316060,119315423,119315516,119317035,chr11s-:g.119315263j119315983_119316060j119317035>119315263j119315423_119315516j119317035[splMUT],19,0,0,5,2,0,0,0,0,1,1,3,5,0,0,0,3,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,1
chr11,ENSG00000076706,-,mutex_exons_1878,0,119315263,119315423,119315516,119315983,119316157,119317035,chr11s-:g.119315263j119315423_119315516j119317035>119315263j119315983_119316157j119317035[splMUT],0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,1,7,0,0,4,1,0,0,0,0,1,1,1,2,0,0,0,2
chr11,ENSG00000255248,-,mutex_exons_1879,0,122028845,122040217,122040249,122033314,122033462,122064180,chr11s-:g.122028845j122040217_122040249j122064180>122028845j122033314_122033462j122064180[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,1,9,3,9,0,0,4,0
chr11,ENSG00000255248,-,mutex_exons_1880,0,122180398,122189454,122189525,122202764,122202909,122292284,chr11s-:g.122180398j122189454_122189525j122292284>122180398j122202764_122202909j122292284[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,6,0,2,0,0,4,5,1,0,0,0,1,1
chr11,ENSG00000019102,-,mutex_exons_1881,0,124749866,124751492,124751580,124751110,124751236,124752077,chr11s-:g.124749866j124751492_124751580j124752077>124749866j124751110_124751236j124752077[splMUT],106,63,275,553,608,279,79,1,4,72,50,57,356,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr11,ENSG00000019102,-,mutex_exons_1882,0,124750797,124751110,124751236,124751311,124751580,124752077,chr11s-:g.124750797j124751110_124751236j124752077>124750797j124751311_124751580j124752077[splMUT],0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,63,275,553,608,279,79,1,4,72,50,57,356,2,1,4,1
chr11,ENSG00000019102,-,mutex_exons_1883,0,124750921,124751110,124751236,124751311,124751580,124752077,chr11s-:g.124750921j124751110_124751236j124752077>124750921j124751311_124751580j124752077[splMUT],4,17,8,1,7,0,0,0,1,5,8,15,30,0,0,0,0,106,66,275,553,611,280,79,1,4,72,50,58,357,2,1,4,1
chr11,ENSG00000019102,-,mutex_exons_1884,0,124750921,124751492,124751580,124751110,124751236,124752077,chr11s-:g.124750921j124751492_124751580j124752077>124750921j124751110_124751236j124752077[splMUT],108,63,275,554,608,279,79,1,4,73,51,59,359,2,1,4,1,4,17,8,1,7,0,0,0,1,5,8,15,30,0,0,0,0
chr11,ENSG00000120458,-,mutex_exons_1885,0,124768028,124771359,124771417,124769160,124769242,124772994,chr11s-:g.124768028j124771359_124771417j124772994>124768028j124769160_124769242j124772994[splMUT],3,2,0,2,1,0,0,0,0,2,7,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,2,4,2,0,5,0
chr11,ENSG00000134954,-,mutex_exons_1886,15,128462576,128480401,128480451,128463509,128463627,128484823,chr11s-:g.128462576j128480401_128480451j128484823>128462576j128463509_128463627j128484823[splMUT],151,240,20,188,132,57,25,29,42,212,120,204,223,63,77,121,71,145,227,36,346,150,87,35,42,22,163,109,151,186,68,93,162,58
chr12,ENSG00000120647,+,mutex_exons_1887,2,389486,405511,405564,395124,395221,409368,chr12s+:g.389486j405511_405564j409368>389486j395124_395221j409368[splMUT],13,14,5,15,10,12,1,3,20,15,8,19,11,4,5,4,3,3,3,0,2,6,0,2,0,5,1,0,1,5,0,0,4,2
chr12,ENSG00000082805,+,mutex_exons_1888,1,1444750,1480843,1480898,1470756,1470876,1490093,chr12s+:g.1444750j1480843_1480898j1490093>1444750j1470756_1470876j1490093[splMUT],1,2,0,6,1,2,0,0,0,0,0,0,4,0,0,0,0,10,3,0,1,2,0,1,0,0,4,2,3,5,1,0,0,0
chr12,ENSG00000006831,+,mutex_exons_1889,1,1691191,1702886,1702982,1736079,1736240,1754258,chr12s+:g.1691191j1702886_1702982j1754258>1691191j1736079_1736240j1754258[splMUT],5,20,5,18,17,9,8,6,2,7,12,25,10,0,6,5,4,1,4,3,2,0,5,7,4,0,1,0,0,0,0,1,0,4
chr12,ENSG00000006831,+,mutex_exons_1890,0,1691191,1744522,1744614,1702886,1702982,1754258,chr12s+:g.1691191j1744522_1744614j1754258>1691191j1702886_1702982j1754258[splMUT],0,0,0,0,5,3,0,0,2,1,0,0,0,0,0,0,0,5,20,5,18,17,9,8,6,2,7,12,25,10,0,6,5,4
chr12,ENSG00000006831,+,mutex_exons_1891,0,1691191,1702886,1702982,1744522,1744673,1754258,chr12s+:g.1691191j1702886_1702982j1754258>1691191j1744522_1744673j1754258[splMUT],5,20,5,18,17,9,8,6,2,7,12,25,10,0,6,5,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
chr12,ENSG00000006831,+,mutex_exons_1892,0,1691191,1744522,1744614,1736079,1736240,1754258,chr12s+:g.1691191j1744522_1744614j1754258>1691191j1736079_1736240j1754258[splMUT],0,0,0,0,5,3,0,0,2,1,0,0,0,0,0,0,0,1,4,3,2,0,5,7,4,0,1,0,0,0,0,1,0,4
chr12,ENSG00000006831,+,mutex_exons_1893,0,1691191,1744522,1744673,1736079,1736240,1754258,chr12s+:g.1691191j1744522_1744673j1754258>1691191j1736079_1736240j1754258[splMUT],0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,3,2,0,5,7,4,0,1,0,0,0,0,1,0,4
chr12,ENSG00000006831,+,mutex_exons_1894,0,1691213,1702886,1702982,1724716,1724835,1754258,chr12s+:g.1691213j1702886_1702982j1754258>1691213j1724716_1724835j1754258[splMUT],5,15,6,19,14,8,8,5,0,9,14,24,16,1,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr12,ENSG00000006831,+,mutex_exons_1895,1,1691213,1744522,1744614,1702886,1702982,1754258,chr12s+:g.1691213j1744522_1744614j1754258>1691213j1702886_1702982j1754258[splMUT],0,0,0,0,5,6,0,4,2,1,0,0,0,0,0,0,0,5,15,6,19,14,8,8,5,0,9,14,24,16,1,5,6,4
chr12,ENSG00000006831,+,mutex_exons_1896,1,1691213,1702886,1702982,1744522,1744673,1754258,chr12s+:g.1691213j1702886_1702982j1754258>1691213j1744522_1744673j1754258[splMUT],5,15,6,19,14,8,8,5,0,9,14,24,16,1,5,6,4,0,0,0,1,0,3,0,4,2,0,0,0,0,0,0,0,0
chr12,ENSG00000006831,+,mutex_exons_1897,0,1691213,1744522,1744614,1724716,1724835,1754258,chr12s+:g.1691213j1744522_1744614j1754258>1691213j1724716_1724835j1754258[splMUT],0,0,0,0,5,6,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr12,ENSG00000006831,+,mutex_exons_1898,0,1691213,1724716,1724835,1744522,1744673,1754258,chr12s+:g.1691213j1724716_1724835j1754258>1691213j1744522_1744673j1754258[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,2,0,0,0,0,0,0,0,0
chr12,ENSG00000151067,+,mutex_exons_1899,2,2493386,2504436,2504539,2504842,2504945,2512812,chr12s+:g.2493386j2504436_2504539j2512812>2493386j2504842_2504945j2512812[splMUT],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1,9,15,2,2,3,7,0,2,18,1,2,4,5,7,0
chr12,ENSG00000151067,+,mutex_exons_1900,0,2679796,2681950,2682054,2680363,2680575,2682550,chr12s+:g.2679796j2681950_2682054j2682550>2679796j2680363_2680575j2682550[splMUT],1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
chr12,ENSG00000010278,+,mutex_exons_1901,0,6200565,6200893,6200973,6205959,6206084,6225426,chr12s+:g.6200565j6200893_6200973j6225426>6200565j6205959_6206084j6225426[splMUT],23,4,8,15,8,8,3,0,2,3,9,9,19,0,0,0,5,39,19,14,32,28,18,11,4,2,26,7,23,20,3,8,10,3
chr12,ENSG00000010278,+,mutex_exons_1902,0,6200565,6200893,6200973,6224213,6224369,6225426,chr12s+:g.6200565j6200893_6200973j6225426>6200565j6224213_6224369j6225426[splMUT],23,4,8,15,8,8,3,0,2,3,9,9,19,0,0,0,5,1,0,0,7,13,0,0,0,0,2,2,0,0,0,1,1,1
chr12,ENSG00000010278,+,mutex_exons_1903,0,6200565,6205959,6206084,6224213,6224369,6225426,chr12s+:g.6200565j6205959_6206084j6225426>6200565j6224213_6224369j6225426[splMUT],39,19,14,32,28,18,11,4,2,26,7,23,20,3,8,10,3,1,0,0,7,13,0,0,0,0,2,2,0,0,0,1,1,1
chr12,ENSG00000010278,+,mutex_exons_1904,0,6235327,6236044,6236109,6235476,6235875,6236192,chr12s+:g.6235327j6236044_6236109j6236192>6235327j6235476_6235875j6236192[splMUT],0,0,0,30,0,0,0,0,0,33,0,0,0,0,0,0,0,4211,4121,778,2328,2251,2041,1118,336,249,2777,2983,4117,4688,268,507,637,492
chr12,ENSG00000010278,+,mutex_exons_1905,0,6235327,6236044,6236109,6235476,6235875,6237763,chr12s+:g.6235327j6236044_6236109j6237763>6235327j6235476_6235875j6237763[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4211,4120,778,2328,2251,2041,1115,336,249,2777,2979,4116,4686,267,507,633,492
chr12,ENSG00000010278,+,mutex_exons_1906,0,6235327,6236044,6236275,6235476,6235875,6237763,chr12s+:g.6235327j6236044_6236275j6237763>6235327j6235476_6235875j6237763[splMUT],4743,4993,932,3233,2916,2565,1423,416,283,3311,3478,4729,5466,322,563,747,621,4211,4120,778,2328,2251,2041,1115,336,249,2777,2979,4116,4686,267,507,633,492
chr12,ENSG00000010278,+,mutex_exons_1907,0,6235327,6236044,6236109,6235476,6235914,6236192,chr12s+:g.6235327j6236044_6236109j6236192>6235327j6235476_6235914j6236192[splMUT],0,0,0,30,0,0,0,0,0,33,0,0,0,0,0,0,0,4211,4120,778,2328,2251,2041,1115,336,249,2777,2979,4116,4686,267,507,633,492
chr12,ENSG00000010278,+,mutex_exons_1908,0,6235327,6236044,6236109,6235476,6235914,6237763,chr12s+:g.6235327j6236044_6236109j6237763>6235327j6235476_6235914j6237763[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4211,4120,778,2328,2251,2041,1115,336,249,2777,2979,4116,4686,267,507,633,492
chr12,ENSG00000010278,+,mutex_exons_1909,0,6235327,6236044,6236275,6235476,6235914,6237763,chr12s+:g.6235327j6236044_6236275j6237763>6235327j6235476_6235914j6237763[splMUT],4743,4993,932,3233,2916,2565,1423,416,283,3311,3478,4729,5466,322,563,747,621,4211,4120,778,2328,2251,2041,1115,336,249,2777,2979,4116,4686,267,507,633,492
chr12,ENSG00000010278,+,mutex_exons_1910,0,6235327,6236044,6236109,6235738,6235875,6236192,chr12s+:g.6235327j6236044_6236109j6236192>6235327j6235738_6235875j6236192[splMUT],0,0,0,30,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,1,2,1,0,4,0
chr12,ENSG00000010278,+,mutex_exons_1911,0,6235327,6236044,6236109,6235738,6235875,6237763,chr12s+:g.6235327j6236044_6236109j6237763>6235327j6235738_6235875j6237763[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr12,ENSG00000010278,+,mutex_exons_1912,0,6235327,6235738,6235875,6236044,6236275,6237763,chr12s+:g.6235327j6235738_6235875j6237763>6235327j6236044_6236275j6237763[splMUT],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4743,4993,932,3233,2916,2565,1423,416,283,3311,3478,4729,5466,322,563,747,621
chr12,ENSG00000010278,+,mutex_exons_1913,0,6235565,6236044,6236109,6235738,6235875,6236192,chr12s+:g.6235565j6236044_6236109j6236192>6235565j6235738_6235875j6236192[splMUT],0,0,0,33,4,0,0,0,0,33,0,0,0,0,0,0,0,5,1,0,0,0,0,3,1,0,0,8,4,7,1,0,4,0
chr12,ENSG00000010278,+,mutex_exons_1914,0,6235565,6236044,6236109,6235738,6235875,6237763,chr12s+:g.6235565j6236044_6236109j6237763>6235565j6235738_6235875j6237763[splMUT],0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,4,3,5,0,0,0,0
chr12,ENSG00000010278,+,mutex_exons_1915,0,6235565,6235738,6235875,6236044,6236275,6237763,chr12s+:g.6235565j6235738_6235875j6237763>6235565j6236044_6236275j6237763[splMUT],5,0,0,0,0,0,0,1,0,0,4,3,5,0,0,0,0,4743,4993,932,3236,2920,2565,1423,416,283,3311,3478,4729,5466,322,563,747,621
chr12,ENSG00000111652,+,mutex_exons_1916,1,6724818,6727926,6728001,6725648,6725757,6728223,chr12s+:g.6724818j6727926_6728001j6728223>6724818j6725648_6725757j6728223[splMUT],564,292,156,486,230,140,80,138,81,302,274,345,403,112,140,165,118,2,2,0,1,4,0,0,0,0,0,2,1,3,0,0,0,0
