"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","alpha","beta","depth_min","depth_q05","depth_q25","depth_median","depth_q75","depth_q95","depth_max","psi_min","psi_q05","psi_q25","psi_median","psi_q75","psi_q95","psi_max","log-likelihood"
"chr1","ENSG00000054118","+","mutex_exons_79",1,36224505,36225412,36225463,36224971,36225082,36259382,"chr1s+:g.36224505j36225412_36225463j36259382>36224505j36224971_36225082j36259382[splMUT]",2.25579920858011,0.461351081602163,0,0.8,5,6,10,19,27,0.333333333333333,0.383333333333333,0.65,0.941176470588235,1,1,1,24.1822749233517
"chr1","ENSG00000054118","+","mutex_exons_80",6,36224505,36225412,36225463,36224971,36225102,36259382,"chr1s+:g.36224505j36225412_36225463j36259382>36224505j36224971_36225102j36259382[splMUT]",1.49711486617519,0.999999153721804,2,2.8,6,9,18,24.6,31,0,0.145454545454545,0.4,0.545454545454545,0.722222222222222,0.896774193548387,1,38.943735978507
"chr1","ENSG00000054118","+","mutex_exons_81",0,36224505,36225412,36225463,36224971,36225102,36259385,"chr1s+:g.36224505j36225412_36225463j36259385>36224505j36224971_36225102j36259385[splMUT]",1.00000016463823,0.520018570211463,0,0,2,3,4,7.4,9,0,0,0.380952380952381,0.6,1,1,1,20.3034391442099
"chr1","ENSG00000131236","+","mutex_exons_82",0,40040801,40057446,40057495,40041429,40041493,40059334,"chr1s+:g.40040801j40057446_40057495j40059334>40040801j40041429_40041493j40059334[splMUT]",0.0226669613352494,1.69460556803139,2,6.8,9,22,36,52.8,60,0,0,0,0,0,0.0499999999999998,0.25,7.18159942120138
"chr1","ENSG00000131236","+","mutex_exons_83",0,40040801,40057446,40057495,40041429,40041493,40059337,"chr1s+:g.40040801j40057446_40057495j40059337>40040801j40041429_40041493j40059337[splMUT]",0.999999423570644,1.93889527487615,4,4,12,27,37,52.6,59,0,0.0761904761904762,0.233333333333333,0.333333333333333,0.444444444444444,0.773333333333333,0.866666666666667,49.7105850223182
"chr1","ENSG00000084070","+","mutex_exons_84",0,40374223,40375747,40375816,40382523,40382624,40406736,"chr1s+:g.40374223j40375747_40375816j40406736>40374223j40382523_40382624j40406736[splMUT]",1.25914199339749,0.443145192929079,0,0,1,1,5,11.6,14,0,0,0.333333333333333,1,1,1,1,15.0017115644543
"chr1","ENSG00000084070","+","mutex_exons_85",4,40374223,40403684,40403746,40375747,40375816,40406736,"chr1s+:g.40374223j40403684_40403746j40406736>40374223j40375747_40375816j40406736[splMUT]",2.25876877829161,0.7475768109155,0,0,2,9,15,26.4,28,0,0.21,0.664335664335664,0.888888888888889,1,1,1,29.3754939673024
"chr1","ENSG00000084070","+","mutex_exons_86",0,40374223,40403684,40403746,40382523,40382624,40406736,"chr1s+:g.40374223j40403684_40403746j40406736>40374223j40382523_40382624j40406736[splMUT]",13.1953839459706,0.999996683038103,0,0,3,7,10,23,23,0.666666666666667,0.738888888888889,0.875,1,1,1,1,14.6921274600614
"chr1","ENSG00000084070","+","mutex_exons_87",0,40413102,40414165,40414240,40413571,40413730,40415272,"chr1s+:g.40413102j40414165_40414240j40415272>40413102j40413571_40413730j40415272[splMUT]",79.9999762168175,0.219982180120806,20,25.6,47,133,220,299.4,409,0.990909090909091,0.992313847521672,1,1,1,1,1,10.8459780901117
"chr1","ENSG00000066136","+","mutex_exons_88",0,40691867,40723208,40723274,40712687,40712821,40738836,"chr1s+:g.40691867j40723208_40723274j40738836>40691867j40712687_40712821j40738836[splMUT]",0.697970051853788,1.00000002731659,0,0,0,2,3,4,4,0,0,0,0.5,1,1,1,12.8824236895446
"chr1","ENSG00000066136","+","mutex_exons_89",0,40691867,40723689,40723792,40712687,40712821,40738836,"chr1s+:g.40691867j40723689_40723792j40738836>40691867j40712687_40712821j40738836[splMUT]",1.0000000189812,0.473539545464623,0,0,2,2,3,4.2,5,0,0,0.416666666666667,1,1,1,1,17.5632557260732
"chr1","ENSG00000066136","+","mutex_exons_90",0,40723274,40723689,40723792,40735601,40735750,40738836,"chr1s+:g.40723274j40723689_40723792j40738836>40723274j40735601_40735750j40738836[splMUT]",0.999999783549154,1.05240034292219,1,1,2,4,5,11.2,12,0,0,0,0.5,0.8,1,1,26.1154680775518
"chr1","ENSG00000117013","+","mutex_exons_91",0,40822402,40826638,40826694,40824097,40824258,40831084,"chr1s+:g.40822402j40826638_40826694j40831084>40822402j40824097_40824258j40831084[splMUT]",1,77,0,0,2,2,5,11.4,25,0,0,0,0,0,0,0,NA
"chr1","ENSG00000186409","+","mutex_exons_92",1,42498916,42521163,42521256,42536476,42536601,42566296,"chr1s+:g.42498916j42521163_42521256j42566296>42498916j42536476_42536601j42566296[splMUT]",0.999919590404447,1.11711569819277,0,0,0,2,3,4.6,7,0,0,0.214285714285714,0.333333333333333,1,1,1,14.8673341039582
"chr1","ENSG00000171960","+","mutex_exons_93",11,42667440,42675288,42675327,42675367,42675448,42676584,"chr1s+:g.42667440j42675288_42675327j42676584>42667440j42675367_42675448j42676584[splMUT]",1.34000655908194,0.999999960799265,1,1.8,9,14,19,30.6,33,0,0.1,0.333333333333333,0.529411764705882,0.647058823529412,0.895652173913043,1,42.4236190185954
"chr1","ENSG00000164010","+","mutex_exons_94",1,42817253,42824548,42824752,42817534,42817815,42825623,"chr1s+:g.42817253j42824548_42824752j42825623>42817253j42817534_42817815j42825623[splMUT]",0.999999672639464,5.73019612968054,1,1.8,3,6,11,15.4,17,0,0,0,0.0909090909090909,0.285714285714286,0.6,1,22.5293208996427
"chr1","ENSG00000179178","+","mutex_exons_95",0,43270793,43271649,43271718,43271041,43271164,43272184,"chr1s+:g.43270793j43271649_43271718j43272184>43270793j43271041_43271164j43272184[splMUT]",1.00000028291195,0.300973060683515,0,0,0,2,3,6,6,0,0.1375,0.683333333333333,1,1,1,1,12.3717582214639
"chr1","ENSG00000126091","+","mutex_exons_96",0,43814933,43819114,43819236,43824731,43824892,43838219,"chr1s+:g.43814933j43819114_43819236j43838219>43814933j43824731_43824892j43838219[splMUT]",0.944857220448764,79.7894329947621,0,0.8,2,7,8,11.2,12,0,0,0,0,0,0.03125,0.125,3.44671442613632
"chr1","ENSG00000126091","+","mutex_exons_97",4,43838311,43879335,43879507,43858135,43858308,43894383,"chr1s+:g.43838311j43879335_43879507j43894383>43838311j43858135_43858308j43894383[splMUT]",1.31047303840461,0.999999639946885,0,0.8,1,3,6,12.4,22,0,0,0.321428571428571,0.454545454545455,0.85,1,1,23.5620410624665
"chr1","ENSG00000132768","+","mutex_exons_98",0,43970270,43970596,43970708,43971921,43972070,43972158,"chr1s+:g.43970270j43970596_43970708j43972158>43970270j43971921_43972070j43972158[splMUT]",0.999999899465153,10.8321508085188,11,18.2,22,40,92,122,126,0,0,0.0396825396825397,0.06,0.105263157894737,0.23,0.35,41.4271892735311
"chr1","ENSG00000132768","+","mutex_exons_99",0,43970314,43970596,43970708,43971921,43972070,43972158,"chr1s+:g.43970314j43970596_43970708j43972158>43970314j43971921_43972070j43972158[splMUT]",0.765162230804823,79.9999943776391,9,12.2,20,40,81,116.4,122,0,0,0,0,0.00819672131147541,0.0269014428955735,0.0425531914893617,12.7561607482753
"chr1","ENSG00000132768","+","mutex_exons_100",0,43970322,43970596,43970708,43971921,43972070,43972158,"chr1s+:g.43970322j43970596_43970708j43972158>43970322j43971921_43972070j43972158[splMUT]",0.999999130701002,1.62949034538013,29,29.8,37,70,121,185.2,222,0.27027027027027,0.329054054054054,0.375,0.454954954954955,0.513513513513513,0.591264367816092,0.689655172413793,70.7890409894862
"chr1","ENSG00000230615","+","mutex_exons_101",0,44051494,44061132,44061227,44074838,44074963,44076091,"chr1s+:g.44051494j44061132_44061227j44076091>44051494j44074838_44074963j44076091[splMUT]",NA,NA,0,0,0,0,0,2,6,0,0,0,0.416666666666667,0.875,0.975,1,NA
"chr1","ENSG00000198520","+","mutex_exons_102",0,44674873,44689109,44689224,44688196,44688319,44689676,"chr1s+:g.44674873j44689109_44689224j44689676>44674873j44688196_44688319j44689676[splMUT]",0.999996140069016,1.06309914025412,0,0,0,0,2,4,4,0,0,0.166666666666667,0.5,0.75,1,1,8.18310862152808
"chr1","ENSG00000198520","+","mutex_exons_103",0,44689874,44692928,44693020,44700923,44701119,44704089,"chr1s+:g.44689874j44692928_44693020j44704089>44689874j44700923_44701119j44704089[splMUT]",1,19,0,0,0,0,2,3.4,5,0,0,0,0,0,0,0,NA
"chr1","ENSG00000142945","+","mutex_exons_104",0,44761983,44762229,44762295,44762346,44762451,44762545,"chr1s+:g.44761983j44762229_44762295j44762545>44761983j44762346_44762451j44762545[splMUT]",0.230125856341448,20.0405478003921,10,11.6,24,38,58,138.2,139,0,0,0,0,0,0.0562452107279693,0.103448275862069,14.6853956333402
"chr1","ENSG00000126088","+","mutex_exons_105",1,45013019,45013136,45013215,45013216,45013354,45013594,"chr1s+:g.45013019j45013136_45013215j45013594>45013019j45013216_45013354j45013594[splMUT]",1.55972934034677,0.999999980236282,94,99.6,112,176,366,521.2,522,0.420704845814978,0.433508057770591,0.472677595628415,0.508982035928144,0.591954022988506,0.656479690522244,0.691489361702128,89.2686001656796
"chr1","ENSG00000086015","+","mutex_exons_106",2,45882395,45932223,45932273,45913755,45913879,45959386,"chr1s+:g.45882395j45932223_45932273j45959386>45882395j45913755_45913879j45959386[splMUT]",0.9999854570315,1.58118260263371,0,0,1,2,9,17,17,0,0,0.0555555555555556,0.485294117647059,0.5625,1,1,22.631397201253
"chr1","ENSG00000173660","+","mutex_exons_107",2,46303820,46309101,46309124,46309897,46310044,46310155,"chr1s+:g.46303820j46309101_46309124j46310155>46303820j46309897_46310044j46310155[splMUT]",11.4856482253167,0.999999983711723,859,946.2,1071,1705,2693,3277,3969,0.842905405405405,0.860763335277724,0.900854066097289,0.924949290060852,0.935425685425685,0.953665131573821,0.953892668178382,100.495474335392
"chr1","ENSG00000173660","+","mutex_exons_108",1,46303820,46309101,46309124,46309901,46310044,46310155,"chr1s+:g.46303820j46309101_46309124j46310155>46303820j46309901_46310044j46310155[splMUT]",11.4895085671933,0.999999034035575,859,946.2,1071,1705,2693,3277,3969,0.843974630021142,0.860977180200871,0.900854066097289,0.924949290060852,0.935425685425685,0.953665131573821,0.953892668178382,100.493402093958
"chr1","ENSG00000173660","+","mutex_exons_109",2,46303820,46309101,46309143,46309897,46310044,46310155,"chr1s+:g.46303820j46309101_46309143j46310155>46303820j46309897_46310044j46310155[splMUT]",11.4894039842803,0.999999183381343,847,943.8,1074,1699,2696,3278.6,3949,0.843037974683544,0.860944759687667,0.900964391691395,0.924949290060852,0.935425685425685,0.95366984989181,0.953712632594021,100.487911862678
"chr1","ENSG00000173660","+","mutex_exons_110",1,46303820,46309101,46309143,46309901,46310044,46310155,"chr1s+:g.46303820j46309101_46309143j46310155>46303820j46309901_46310044j46310155[splMUT]",11.4813975826959,0.999999722166258,847,943.8,1074,1699,2696,3278.6,3949,0.844106463878327,0.861158457526623,0.900964391691395,0.924949290060852,0.935425685425685,0.95366984989181,0.953712632594021,100.485812612104
"chr1","ENSG00000173660","+","mutex_exons_111",1,46303820,46309104,46309127,46309901,46310044,46310155,"chr1s+:g.46303820j46309104_46309127j46310155>46303820j46309901_46310044j46310155[splMUT]",8.44879415401231,0.999990739382806,563,645.4,701,1568,2010,2497,2701,0.803931987247609,0.828317334397076,0.875124378109453,0.896402877697842,0.904441453566622,0.929867930745289,0.93224731580896,99.84216085135
"chr1","ENSG00000142973","+","mutex_exons_112",0,46810949,46811140,46811184,46812177,46812348,46812496,"chr1s+:g.46810949j46811140_46811184j46812496>46810949j46812177_46812348j46812496[splMUT]",6.03297690437405,0.119789057441426,0,0,2,3,4,26.4,28,0.846153846153846,0.946153846153846,1,1,1,1,1,5.25635528203547
"chr1","ENSG00000117859","+","mutex_exons_113",0,51756358,51756781,51756815,51756941,51756995,51760690,"chr1s+:g.51756358j51756781_51756815j51760690>51756358j51756941_51756995j51760690[splMUT]",1.00000054783589,0.536744029619641,0,0,0,2,5,6.2,7,0,0,0.333333333333333,0.8,1,1,1,15.4113887542342
"chr1","ENSG00000117859","+","mutex_exons_114",0,51756358,51756781,51756815,51759517,51759579,51760690,"chr1s+:g.51756358j51756781_51756815j51760690>51756358j51759517_51759579j51760690[splMUT]",1.61823196505825,0.999999912349664,0,0,0,2,5,7.4,9,0,0,0.35,0.777777777777778,0.928571428571429,1,1,15.6951916375501
"chr1","ENSG00000117859","+","mutex_exons_115",0,51756358,51756941,51756995,51759517,51759579,51760690,"chr1s+:g.51756358j51756941_51756995j51760690>51756358j51759517_51759579j51760690[splMUT]",0.673336753763792,1.00022218850322,0,0,0,2,2,4.2,5,0,0,0,0.25,1,1,1,14.4388958842492
"chr1","ENSG00000134717","+","mutex_exons_116",0,52064938,52065287,52065408,52083340,52083541,52086112,"chr1s+:g.52064938j52065287_52065408j52086112>52064938j52083340_52083541j52086112[splMUT]",0.100799077973067,79.9999660385247,57,63.4,79,148,304,408,420,0,0,0,0,0,0.00439261858938073,0.00826446280991736,7.33263542713545
"chr1","ENSG00000182183","+","mutex_exons_117",0,52643002,52659113,52659207,52659401,52659580,52667399,"chr1s+:g.52643002j52659113_52659207j52667399>52643002j52659401_52659580j52667399[splMUT]",7.58611011061131,0.999999742516998,0,0,0,0,1,2,2,0.5,0.625,1,1,1,1,1,2.42029843978542
"chr1","ENSG00000162378","+","mutex_exons_118",1,52802139,52805471,52805524,52807837,52807925,52813536,"chr1s+:g.52802139j52805471_52805524j52813536>52802139j52807837_52807925j52813536[splMUT]",0.99999805868411,1.41260850894117,0,0,1,2,5,10.2,11,0,0,0.05,0.333333333333333,0.857142857142857,1,1,21.5983501193044
"chr1","ENSG00000174348","+","mutex_exons_119",0,53071628,53074056,53074174,53072933,53073417,53074606,"chr1s+:g.53071628j53074056_53074174j53074606>53071628j53072933_53073417j53074606[splMUT]",0.0644625105269368,1.00000004665973,0,0,0,1,2,7.4,13,0,0,0,0,0,0.423076923076923,0.846153846153846,6.16333065008242
"chr1","ENSG00000174348","+","mutex_exons_120",2,53071628,53074056,53074174,53072933,53073728,53074606,"chr1s+:g.53071628j53074056_53074174j53074606>53071628j53072933_53073728j53074606[splMUT]",0.053190220137162,1.00000055795433,0,0,0,2,5,10,14,0,0,0,0,0,0.353571428571428,0.785714285714286,6.3497235379936
"chr1","ENSG00000116212","+","mutex_exons_121",18,53946549,53947788,53947821,53947862,53947981,53951986,"chr1s+:g.53946549j53947788_53947821j53951986>53946549j53947862_53947981j53951986[splMUT]",2.87360641658873,0.999996726757809,3,7.8,18,30,48,62.4,84,0.444444444444444,0.488888888888889,0.666666666666667,0.701754385964912,0.8,0.828735632183908,0.833333333333333,49.8318259186286
"chr1","ENSG00000116212","+","mutex_exons_122",1,53946549,53947788,53947821,53947881,53947981,53951986,"chr1s+:g.53946549j53947788_53947821j53951986>53946549j53947881_53947981j53951986[splMUT]",4.26840136235155,0.999999144528007,2,6,18,29,45,57.8,73,0.5,0.633333333333333,0.740740740740741,0.833333333333333,0.85,0.912328767123288,1,43.8076744215373
"chr1","ENSG00000237352","+","mutex_exons_123",1,59021577,59042172,59042230,59086403,59086596,59088015,"chr1s+:g.59021577j59042172_59042230j59088015>59021577j59086403_59086596j59088015[splMUT]",31.5536791046726,0.999999691029226,0,0,0,2,3,4.4,6,0.833333333333333,0.925,1,1,1,1,1,2.71235440877668
"chr1","ENSG00000237352","+","mutex_exons_124",0,59021577,59062115,59062184,59086403,59086596,59088015,"chr1s+:g.59021577j59062115_59062184j59088015>59021577j59086403_59086596j59088015[splMUT]",1,2,0,0,0,0,0,0.199999999999999,1,0,0,0,0,0,0,0,NA
"chr1","ENSG00000172456","+","mutex_exons_125",0,59297150,59315720,59315736,59299625,59299674,59321536,"chr1s+:g.59297150j59315720_59315736j59321536>59297150j59299625_59299674j59321536[splMUT]",1.00000002897515,0.835294726760446,0,0,0,0,1,2.59999999999999,9,0,0.0222222222222222,0.111111111111111,1,1,1,1,5.05626894238672
"chr1","ENSG00000162599","+","mutex_exons_126",0,61406727,61439451,61439518,61426465,61426556,61455303,"chr1s+:g.61406727j61439451_61439518j61455303>61406727j61426465_61426556j61455303[splMUT]",0.99999860433813,49.9654051119922,16,19.2,30,47,59,111.8,143,0,0,0,0.00699300699300699,0.032258064516129,0.0546052631578947,0.0625,22.0184802097652
"chr1","ENSG00000162599","+","mutex_exons_127",0,61406727,61443523,61443577,61439451,61439518,61455303,"chr1s+:g.61406727j61443523_61443577j61455303>61406727j61439451_61439518j61455303[splMUT]",0.617847713938692,1.00000076345514,0,0,0,1,3,4,4,0,0,0,0.125,0.8125,1,1,13.2112151750643
"chr1","ENSG00000240563","+","mutex_exons_128",0,62196528,62204589,62204681,62203447,62203557,62206519,"chr1s+:g.62196528j62204589_62204681j62206519>62196528j62203447_62203557j62206519[splMUT]",0.351486345693994,1.00000083943758,0,0,0,0,0,4.8,8,0,0,0,0,0.375,0.675,0.75,3.94558890557553
"chr1","ENSG00000088035","+","mutex_exons_129",2,63407126,63411146,63411155,63411255,63411331,63411926,"chr1s+:g.63407126j63411146_63411155j63411926>63407126j63411255_63411331j63411926[splMUT]",1.52177001742764,0.999999413048342,18,20.4,29,50,89,105.6,128,0.347826086956522,0.431469979296066,0.482758620689655,0.523809523809524,0.573033707865168,0.608695652173913,0.666666666666667,65.7234891497399
"chr1","ENSG00000162437","+","mutex_exons_130",1,64803061,64804734,64804746,64804991,64805105,64807206,"chr1s+:g.64803061j64804734_64804746j64807206>64803061j64804991_64805105j64807206[splMUT]",0.999999927392064,17.6831411055919,31,36.6,53,86,124,173.6,188,0,0.0129032258064516,0.0289855072463768,0.0377358490566038,0.0758620689655172,0.106141920095408,0.205128205128205,44.0988853878824
"chr1","ENSG00000118473","+","mutex_exons_131",3,66633094,66635944,66636015,66634080,66634163,66639777,"chr1s+:g.66633094j66635944_66636015j66639777>66633094j66634080_66634163j66639777[splMUT]",6.3273303241753,0.246282680032116,0,0,2,5,7,13.2,14,0.6,0.797142857142857,1,1,1,1,1,7.39963675538718
"chr1","ENSG00000118473","+","mutex_exons_132",0,66633094,66635944,66636015,66634080,66634163,66639780,"chr1s+:g.66633094j66635944_66636015j66639780>66633094j66634080_66634163j66639780[splMUT]",4.64282198300086,0.28327380913315,0,0,1,3,4,7.4,9,0.5,0.714285714285714,1,1,1,1,1,7.10051241553664
"chr1","ENSG00000118473","+","mutex_exons_133",2,66633094,66635947,66636015,66634080,66634163,66639777,"chr1s+:g.66633094j66635947_66636015j66639777>66633094j66634080_66634163j66639777[splMUT]",3.25496062512883,0.242530406220425,0,0,1,2,4,6.4,8,0.333333333333333,0.658333333333333,1,1,1,1,1,7.13019722799643
"chr1","ENSG00000118473","+","mutex_exons_134",5,66690316,66695434,66695493,66694439,66694504,66719294,"chr1s+:g.66690316j66695434_66695493j66719294>66690316j66694439_66694504j66719294[splMUT]",1.79556671299621,0.999999943400567,1,1.8,2,5,11,21,21,0,0,0.476190476190476,0.6,0.75,1,1,29.7269828941583
"chr1","ENSG00000232284","+","mutex_exons_135",0,68099792,68102655,68102727,68100698,68100774,68117451,"chr1s+:g.68099792j68102655_68102727j68117451>68099792j68100698_68100774j68117451[splMUT]",0.42008003468319,1.00000015293915,0,0,0,0,1,2.6,5,0,0,0,0,1,1,1,4.71416833817918
"chr1","ENSG00000229956","+","mutex_exons_136",0,71091704,71193675,71193728,71093133,71093251,71223057,"chr1s+:g.71091704j71193675_71193728j71223057>71091704j71093133_71093251j71223057[splMUT]",1,8,0,0,0,0,1,2,2,0,0,0,0,0,0,0,NA
"chr1","ENSG00000229956","+","mutex_exons_137",0,71091704,71202035,71202056,71093133,71093251,71223057,"chr1s+:g.71091704j71202035_71202056j71223057>71091704j71093133_71093251j71223057[splMUT]",1,8,0,0,0,0,1,2,2,0,0,0,0,0,0,0,NA
"chr1","ENSG00000229956","+","mutex_exons_138",0,71091704,71237130,71237195,71102149,71102264,71365038,"chr1s+:g.71091704j71237130_71237195j71365038>71091704j71102149_71102264j71365038[splMUT]",14,1,0,0,0,0,1,2.2,3,1,1,1,1,1,1,1,NA
"chr1","ENSG00000229956","+","mutex_exons_139",0,71091704,71193675,71193728,71184347,71184571,71198867,"chr1s+:g.71091704j71193675_71193728j71198867>71091704j71184347_71184571j71198867[splMUT]",1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
