,seq_header,seq_id,novelSeq
1,en|ENST00000374179,en|ENST00000374182:g.48420320j48424088_48424159j48425888>48420320j48424514_48424585j48425888,False
0,en|ENST00000374182,en|ENST00000374182,False
1,en|ENST00000374182,en|ENST00000374179:g.48420320j48424514_48424585j48425888>48420320j48424088_48424159j48425888,False
0,en|ENST00000647317|ENST00000374007,en|ENST00000647317,False
1,en|ENST00000647317|ENST00000374007,en|ENST00000374007,False
0,en|ENST00000643851|ENST00000374006,en|ENST00000643851,False
1,en|ENST00000643851|ENST00000374006,en|ENST00000374006,False
0,en|ENST00000265872,en|ENST00000265872,False
0,en|ENST00000543719,en|ENST00000543719,False
0,en|ENST00000638119,en|ENST00000638119,False
0,en|ENST00000645393,en|ENST00000645393,False
0,en|ENST00000398978,en|ENST00000398978,False
0,en|ENST00000354547,en|ENST00000354547,False
0,en|ENST00000357811,en|ENST00000357811,False
0,en|ENST00000520267,en|ENST00000520267,False
0,en|ENST00000398969,en|ENST00000398969,False
0,en|ENST00000517713,en|ENST00000517713,False
0,en|ENST00000522165,en|ENST00000522165,False
0,en|ENST00000373053,en|ENST00000373053,False
1,en|ENST00000373053,en|ENST00000357157:g.72860527j72861679_72861776j72871377>72860527j72868703_72868863j72871377,False
0,en|ENST00000357157,en|ENST00000373053:g.72860527j72868703_72868863j72871377>72860527j72861679_72861776j72871377,False
1,en|ENST00000357157,en|ENST00000357157,False
0,en|ENST00000536019,en|ENST00000536019,False
0,en|ENST00000360830,en|ENST00000360830,False
1,en|ENST00000360830,en|ENST00000360830:g.78037304j78037439_78037441j78040204>78037304j78037965_78037993j78040204,False
0,en|ENST00000435275,en|ENST00000435275,False
0,en|ENST00000546318,en|ENST00000546318:g.89392717j89393107_89393341j89402281>89392717j89399890_89400003j89402281,False
1,en|ENST00000546318,en|ENST00000546318,False
2,en|ENST00000546318,en|ENST00000546318:g.89392717j89393107_89393341j89402281>89392717j89399895_89400003j89402281,False
0,en|ENST00000371627,en|ENST00000371627,False
0,en|ENST00000393760,en|ENST00000393760,False
1,en|ENST00000393760,en|ENST00000393760:g.97446353j97450357_97450536j97451671>97446353j97448190_97448350j97451671,False
0,en|ENST00000370842,en|ENST00000370842:g.97446353j97448190_97448350j97451671>97446353j97450357_97450536j97451671,False
1,en|ENST00000370842,en|ENST00000370842,False
0,en|ENST00000612478,en|ENST00000612478,False
0,en|ENST00000370187,en|ENST00000370187,False
0,en|ENST00000539281,en|ENST00000539281,False
0,en|ENST00000369713,en|ENST00000369713,False
0,en|ENST00000542695,en|ENST00000542695,False
0,en|ENST00000355717,en|ENST00000355717,False
0,en|ENST00000611850,en|ENST00000611850,False
1,en|ENST00000611850,en|ENST00000591655:g.116636914j116637128_116637132j116638374>116636914j116638369_116638370j116638374,False
0,en|ENST00000591655,en|ENST00000591655,False
1,en|ENST00000591655,en|ENST00000611850:g.116636914j116638369_116638370j116638374>116636914j116637128_116637132j116638374,False
0,en|ENST00000368956,en|ENST00000368956:g.122584351j122597974_122598012j122598774>122584351j122585271_122585309j122598774,False
1,en|ENST00000368956,en|ENST00000368956,False
0,en|ENST00000344338|ENST00000368955,en|ENST00000344338:g.122602120j122607159_122607188j122609109>122602120j122603100_122603129j122609109,False
1,en|ENST00000344338|ENST00000368955,en|ENST00000344338,False
2,en|ENST00000344338|ENST00000368955,en|ENST00000368955,False
0,en|ENST00000368909|ENST00000619379,en|ENST00000368909,False
1,en|ENST00000368909|ENST00000619379,en|ENST00000619379:g.122602120j122603100_122603129j122609109>122602120j122607159_122607188j122609109,False
2,en|ENST00000368909|ENST00000619379,en|ENST00000619379,False
0,en|ENST00000378937,en|ENST00000378937,False
0,en|ENST00000378254|ENST00000378255,en|ENST00000378254,False
1,en|ENST00000378254|ENST00000378255,en|ENST00000378254:g.14945189j14945435_14945565j14949036>14945189j14947554_14947609j14949036,False
2,en|ENST00000378254|ENST00000378255,en|ENST00000378255:g.14945189j14945435_14945565j14949036>14945189j14947554_14947609j14949036,False
3,en|ENST00000378254|ENST00000378255,en|ENST00000378255,False
0,en|ENST00000376137,en|ENST00000376137,False
0,en|ENST00000376142,en|ENST00000376142,False
0,en|ENST00000346832,en|ENST00000346832,False
0,en|ENST00000331737|ENST00000452305,en|ENST00000452305:g.30909015j30910360_30910440j30941575>30909015j30923287_30923415j30941575,False
1,en|ENST00000331737|ENST00000452305,en|ENST00000331737,False
2,en|ENST00000331737|ENST00000452305,en|ENST00000452305,False
3,en|ENST00000331737|ENST00000452305,en|ENST00000331737:g.30909015j30910360_30910440j30941575>30909015j30923287_30923415j30941575,False
0,en|ENST00000361310|ENST00000442986,en|ENST00000361310,False
1,en|ENST00000361310|ENST00000442986,en|ENST00000442986:g.30909015j30910360_30910440j30941575>30909015j30923287_30923415j30941575,False
2,en|ENST00000361310|ENST00000442986,en|ENST00000442986,False
3,en|ENST00000361310|ENST00000442986,en|ENST00000361310:g.30909015j30910360_30910440j30941575>30909015j30923287_30923415j30941575,False
0,en|ENST00000423113,en|ENST00000423113,False
0,en|ENST00000578454,en|ENST00000578454,False
0,en|ENST00000579039,en|ENST00000579039,False
0,en|ENST00000395348|ENST00000395347,en|ENST00000395348,False
1,en|ENST00000395348|ENST00000395347,en|ENST00000395347,False
0,en|ENST00000399262,en|ENST00000399262,False
0,en|ENST00000542921,en|ENST00000542921,False
0,en|ENST00000430082,en|ENST00000430082,False
0,en|ENST00000640523,en|ENST00000640523,False
0,en|ENST00000639591,en|ENST00000639591,False
0,en|ENST00000638848,en|ENST00000638848,False
0,en|ENST00000457953,en|ENST00000457953,False
0,en|ENST00000404771,en|ENST00000404771,False
0,en|ENST00000639544,en|ENST00000639544,False
0,en|ENST00000640969|ENST00000434208,en|ENST00000640969,False
1,en|ENST00000640969|ENST00000434208,en|ENST00000434208,False
2,en|ENST00000640969|ENST00000434208,en|ENST00000286628:g.76970067j77001407_77001580j77011967>76970067j76974487_76974573j77011967,False
0,en|ENST00000286628,en|ENST00000286628,False
1,en|ENST00000286628,en|ENST00000434208:g.76970067j76974487_76974573j77011967>76970067j77001407_77001580j77011967,False
2,en|ENST00000286628,en|ENST00000640969:g.76970067j76974487_76974573j77011967>76970067j77001407_77001580j77011967,False
0,en|ENST00000638759,en|ENST00000638759,False
0,en|ENST00000354353,en|ENST00000354353,False
0,en|ENST00000638575,en|ENST00000638575,False
0,en|ENST00000372325,en|ENST00000372325:g.79559506j79559969_79559998j79560364>79559506j79559668_79559730j79560364,False
1,en|ENST00000372325,en|ENST00000372325,False
0,en|ENST00000650060,en|ENST00000650060,False
0,en|ENST00000371246|ENST00000277982,en|ENST00000371246,False
1,en|ENST00000371246|ENST00000277982,en|ENST00000277982,False
0,en|ENST00000371245,en|ENST00000371245,False
0,en|ENST00000371247|ENST00000361941,en|ENST00000371247,False
1,en|ENST00000371247|ENST00000361941,en|ENST00000361941,False
0,en|ENST00000485122,en|ENST00000485122,False
0,en|ENST00000354105,en|ENST00000354105,False
0,en|ENST00000370172,en|ENST00000370172,False
1,en|ENST00000370172,en|ENST00000370172:g.101586156j101587122_101587200j101588204>101586156j101587246_101587382j101588204,False
2,en|ENST00000370172,en|ENST00000370172:g.101586156j101587122_101587200j101588204>101586156j101587246_101587406j101588204,False
0,en|ENST00000370162,en|ENST00000370162,False
0,en|ENST00000357797,en|ENST00000357797,False
0,en|ENST00000361464,en|ENST00000361464,False
0,en|ENST00000439817,en|ENST00000439817,False
0,en|ENST00000369847,en|ENST00000369847,False
0,en|ENST00000423273,en|ENST00000423273,False
0,en|ENST00000436562,en|ENST00000436562,False
0,en|ENST00000392952,en|ENST00000392952,False
0,en|ENST00000369252,en|ENST00000369252,False
0,en|ENST00000369256,en|ENST00000369256,False
0,en|ENST00000649363,en|ENST00000649363,False
0,en|ENST00000369199,en|ENST00000369199,False
0,en|ENST00000392865,en|ENST00000392865,False
0,en|ENST00000369101,en|ENST00000369101,False
0,en|ENST00000369103,en|ENST00000369103,False
0,en|ENST00000351936,en|ENST00000351936,False
0,en|ENST00000357555,en|ENST00000357555,False
0,en|ENST00000613048,en|ENST00000613048,False
0,en|ENST00000360144,en|ENST00000360144,False
0,en|ENST00000650587,en|ENST00000650587,False
0,en|ENST00000649536,en|ENST00000649536,False
0,en|ENST00000533256,en|ENST00000533256:g.706288j706677_706801j709330>706288j708575_708643j709330,False
1,en|ENST00000533256,en|ENST00000533256,False
0,en|ENST00000278317,en|ENST00000278317,False
0,en|ENST00000381557,en|ENST00000381557,False
0,en|ENST00000381589|ENST00000641119,en|ENST00000381589,False
1,en|ENST00000381589|ENST00000641119,en|ENST00000641119,False
0,en|ENST00000381579,en|ENST00000381558:g.1934919j1936963_1937003j1938438>1934919j1936214_1936254j1938438,False
1,en|ENST00000381579,en|ENST00000641787:g.1934919j1936963_1937003j1938438>1934919j1936214_1936254j1938438,False
2,en|ENST00000381579,en|ENST00000381579,False
0,en|ENST00000381563,en|ENST00000381563,False
0,en|ENST00000344578,en|ENST00000344578,False
0,en|ENST00000381558|ENST00000641787,en|ENST00000381579:g.1934919j1936214_1936254j1938438>1934919j1936963_1937003j1938438,False
1,en|ENST00000381558|ENST00000641787,en|ENST00000381558,False
2,en|ENST00000381558|ENST00000641787,en|ENST00000641787,False
0,en|ENST00000641225,en|ENST00000641225,False
0,en|ENST00000397301,en|ENST00000397301,False
0,en|ENST00000397304,en|ENST00000446240:g.1934919j1936214_1936254j1938438>1934919j1936963_1937003j1938438,False
1,en|ENST00000397304,en|ENST00000397304,False
0,en|ENST00000446240,en|ENST00000397304:g.1934919j1936963_1937003j1938438>1934919j1936214_1936254j1938438,False
1,en|ENST00000446240,en|ENST00000446240,False
0,en|ENST00000532523,en|ENST00000532523,False
0,en|ENST00000479072,en|ENST00000479072:g.3808651j3823613_3823740j3823883>3808651j3817353_3817535j3823883,False
1,en|ENST00000479072,en|ENST00000479072,False
0,en|ENST00000396991,en|ENST00000396991,False
0,en|ENST00000278243|ENST00000464906,en|ENST00000278243,False
1,en|ENST00000278243|ENST00000464906,en|ENST00000464906,False
0,en|ENST00000524496,en|ENST00000524496:g.8683265j8683961_8684081j8684718>8683265j8683863_8683917j8684718,False
1,en|ENST00000524496,en|ENST00000524496,False
2,en|ENST00000524496,en|ENST00000524496:g.8683265j8683961_8684081j8684718>8683265j8683866_8683917j8684718,False
0,en|ENST00000399455,en|ENST00000399455,False
0,en|ENST00000324559,en|ENST00000324559,False
0,en|ENST00000379163,en|ENST00000379163,False
0,en|ENST00000640231,en|ENST00000640231,False
0,en|ENST00000434472,en|ENST00000434472,False
0,en|ENST00000529177,en|ENST00000529177,False
0,en|ENST00000633708,en|ENST00000633708,False
0,en|ENST00000278865,en|ENST00000278865,False
0,en|ENST00000301788,en|ENST00000301788,False
0,en|ENST00000356000,en|ENST00000356000,False
0,en|ENST00000354497,en|ENST00000354497,False
0,en|ENST00000532565,en|ENST00000532565,False
1,en|ENST00000532565,en|ENST00000532565:g.66759096j66788160_66788273j66796281>66759096j66762204_66762450j66796281,False
0,en|ENST00000308783,en|ENST00000308783:g.67121358j67131952_67132073j67180079>67121358j67149766_67149815j67180079,False
1,en|ENST00000308783,en|ENST00000308783,False
2,en|ENST00000308783,en|ENST00000308783:g.67121358j67131952_67132073j67180079>67121358j67135114_67135211j67180079,False
0,en|ENST00000301843,en|ENST00000301843,False
0,en|ENST00000393713,en|ENST00000393713,False
0,en|ENST00000393705,en|ENST00000393705:g.71999019j71999259_71999370j71999927>71999019j71999463_71999662j71999927,False
1,en|ENST00000393705,en|ENST00000393705,False
0,en|ENST00000354190,en|ENST00000354190,False
0,en|ENST00000398494,en|ENST00000398494,False
0,en|ENST00000532972,en|ENST00000532972,False
0,en|ENST00000534440,en|ENST00000534440,False
0,en|ENST00000532485,en|ENST00000532485,False
0,en|ENST00000526597,en|ENST00000526597:g.76926667j76959077_76959200j76976289>76926667j76958979_76959031j76976289,False
1,en|ENST00000526597,en|ENST00000526597,False
0,en|ENST00000529629,en|ENST00000529629,False
1,en|ENST00000529629,en|ENST00000529629:g.77067094j77071610_77071682j77084852>77067094j77072991_77073137j77084852,False
0,en|ENST00000526415,en|ENST00000526415,False
1,en|ENST00000526415,en|ENST00000526415:g.77821241j77841019_77841060j77842479>77821241j77831895_77832012j77842479,False
0,en|ENST00000527134,en|ENST00000527134:g.77821241j77841019_77841060j77842479>77821241j77831895_77832012j77842479,False
1,en|ENST00000527134,en|ENST00000527134,False
0,en|ENST00000304716,en|ENST00000304716:g.77821241j77841019_77841060j77842479>77821241j77831895_77832012j77842479,False
1,en|ENST00000304716,en|ENST00000304716,False
0,en|ENST00000525361,en|ENST00000525361:g.82913386j82913957_82914170j82914723>82913386j82913655_82913746j82914723,False
1,en|ENST00000525361,en|ENST00000525361,False
0,en|ENST00000640388|ENST00000639953,en|ENST00000640388:g.108224871j108225501_108225574j108227595>108224871j108226164_108226247j108227595,False
1,en|ENST00000640388|ENST00000639953,en|ENST00000640388,False
2,en|ENST00000640388|ENST00000639953,en|ENST00000639953:g.108224871j108226164_108226247j108227595>108224871j108225501_108225574j108227595,False
3,en|ENST00000640388|ENST00000639953,en|ENST00000639953,False
0,en|ENST00000375614,en|ENST00000375614,False
0,en|ENST00000436913,en|ENST00000436913,False
0,en|ENST00000375615,en|ENST00000375615,False
0,en|ENST00000525126,en|ENST00000525126,False
0,en|ENST00000533265,en|ENST00000533265,False
0,en|ENST00000619839,en|ENST00000619839,False
0,en|ENST00000621128,en|ENST00000621128,False
0,en|ENST00000316851,en|ENST00000316851,False
0,en|ENST00000531044,en|ENST00000531044,False
0,en|ENST00000525531,en|ENST00000525531:g.117199432j117199633_117199829j117203002>117199432j117200718_117200812j117203002,False
1,en|ENST00000525531,en|ENST00000525531,False
0,en|ENST00000442944,en|ENST00000442944,False
0,en|ENST00000278715,en|ENST00000278715,False
0,en|ENST00000537841|ENST00000648374|ENST00000539986|ENST00000392841,en|ENST00000537841,False
1,en|ENST00000537841|ENST00000648374|ENST00000539986|ENST00000392841,en|ENST00000648374,False
2,en|ENST00000537841|ENST00000648374|ENST00000539986|ENST00000392841,en|ENST00000539986,False
3,en|ENST00000537841|ENST00000648374|ENST00000539986|ENST00000392841,en|ENST00000392841,False
0,en|ENST00000542729,en|ENST00000542729,False
0,en|ENST00000544387,en|ENST00000544387,False
0,en|ENST00000650101,en|ENST00000650101,False
0,en|ENST00000543090,en|ENST00000543090,False
0,en|ENST00000441174,en|ENST00000441174,False
0,en|ENST00000649491|ENST00000392708|ENST00000529196,en|ENST00000649491:g.125592918j125594050_125594097j125595881>125592918j125593638_125593725j125595881,False
1,en|ENST00000649491|ENST00000392708|ENST00000529196,en|ENST00000649491,False
2,en|ENST00000649491|ENST00000392708|ENST00000529196,en|ENST00000529196:g.125592918j125593638_125593725j125595881>125592918j125594050_125594097j125595881,False
3,en|ENST00000649491|ENST00000392708|ENST00000529196,en|ENST00000392708,False
4,en|ENST00000649491|ENST00000392708|ENST00000529196,en|ENST00000529196,False
0,en|ENST00000531491,en|ENST00000531491,False
0,en|ENST00000263578,en|ENST00000263578,False
0,en|ENST00000332725|ENST00000431843|ENST00000397632,en|ENST00000332725,False
1,en|ENST00000332725|ENST00000431843|ENST00000397632,en|ENST00000431843,False
2,en|ENST00000332725|ENST00000431843|ENST00000397632,en|ENST00000397632,False
0,en|ENST00000531205,en|ENST00000531205,False
0,en|ENST00000421673,en|ENST00000421673,False
0,en|ENST00000438262,en|ENST00000438262,False
0,en|ENST00000005082,en|ENST00000005082,False
0,en|ENST00000526601,en|ENST00000526601,False
0,en|ENST00000343338|ENST00000429541,en|ENST00000429541:g.3373656j3377617_3377900j3379038>3373656j3375497_3375662j3379038,False
1,en|ENST00000343338|ENST00000429541,en|ENST00000343338,False
2,en|ENST00000343338|ENST00000429541,en|ENST00000429541,False
0,en|ENST00000359518,en|ENST00000359518,False
1,en|ENST00000359518,en|ENST00000359518:g.6465732j6473084_6473248j6473791>6465732j6467506_6467597j6473791,False
0,en|ENST00000534493,en|ENST00000534493,False
1,en|ENST00000534493,en|ENST00000534493:g.8474816j8567251_8567293j8594083>8474816j8480534_8480614j8594083,False
0,en|ENST00000450649,en|ENST00000450649,False
0,en|ENST00000558540,en|ENST00000558540:g.10652182j10690265_10690369j10693462>10652182j10658384_10658579j10693462,False
1,en|ENST00000558540,en|ENST00000558540,False
0,en|ENST00000318024,en|ENST00000318024,False
0,en|ENST00000527720,en|ENST00000527720,False
0,en|ENST00000527020,en|ENST00000527020,False
0,en|ENST00000265965,en|ENST00000265965,False
0,en|ENST00000597505,en|ENST00000597505,False
0,en|ENST00000534812,en|ENST00000534812,False
1,en|ENST00000534812,en|ENST00000534812:g.31433570j31477501_31477759j31509519>31433570j31469740_31469797j31509519,False
2,en|ENST00000534812,en|ENST00000534812:g.31433570j31477501_31477759j31509519>31433570j31463172_31463305j31509519,False
